index,G1,G2,G3
1991-04-01,-1.178521465762844,-0.8633285440613019,-1.2178995621237005
1991-04-02,-0.7340618757572793,-0.2808620689655177,-1.1615969308114897
1991-04-03,-0.8675904640272462,1.8595634394341296,-0.13724594052180172
1991-04-04,-0.5427246981413637,-1.7270114942528743,-2.588420908593323
1991-04-05,-2.4689402025177896,-2.6695083014048526,-3.8440684485799435
1991-04-06,-2.3313787372695436,0.5340469348659003,-0.921982302499543
1991-04-07,-1.454382716049383,-0.9194699872286085,0.5068858582172757
1991-04-08,0.02335707502374203,1.6913729246487863,0.6865950049666539
1991-04-09,0.7743646232439326,2.9543486590038315,1.6940953597275434
1991-04-10,0.8342310967023607,0.781792784163474,0.8056914796569967
1991-04-11,1.2017372134038797,1.6883892081736924,1.32150428753877
1991-04-12,1.9939237821565403,3.048036398467434,2.469542155729895
1991-04-13,1.1614516815666243,2.8671775223499365,2.8492241379310346
1991-04-14,1.45358024691358,4.100798212005109,3.0061692412171346
1991-04-15,2.3227500245603703,5.204821200510854,2.1742787711082734
1991-04-16,2.8451330353341837,5.21668263090677,1.7075656307648635
1991-04-17,2.9553575989782885,5.383349297573436,1.0957872650976102
1991-04-18,0.4775022045855379,-0.7387292464878681,-4.7215512680167855
1991-04-19,-1.530132047071702,-7.545849297573436,-7.349650712562591
1991-04-20,-4.703846013501187,-6.179517879948914,-4.957277412880861
1991-04-21,-2.8156613756613758,-2.4733397190293744,-1.8989217296113858
1991-04-22,-1.5464542019283403,-0.14030970625798211,0.8073344280240831
1991-04-23,-0.6304736057896984,-2.4731800766283514,-0.49551724137931036
1991-04-24,-1.7769169251353159,-3.396455938697319,-1.890513744450527
1991-04-25,-3.8242879188712506,-1.7552681992337171,-0.011722718887471117
1991-04-26,-2.851837027914614,-1.6363346104725425,0.07854816639299342
1991-04-27,-1.9959903910478616,-0.9304916985951488,0.6547281517971173
1991-04-28,-0.524982363315698,0.16336206896551753,1.312198503922642
1991-04-29,-0.9233783314386752,-0.544859514687102,2.2527613574165293
1991-04-30,-0.08705087271179106,1.399680715197956,2.987871738733807
1991-05-01,0.24538755093352727,1.5909482758620679,4.142644691763467
1991-05-02,0.8671693121693131,2.016985951468711,4.071698595146871
1991-05-03,1.736399911816579,2.852953384418902,4.399191550609176
1991-05-04,1.0638606093778524,1.76462324393359,1.4548045267489726
1991-05-05,-0.18697645479254751,-1.1791347381864616,-3.2094965436153178
1991-05-06,-2.05229696761306,-3.31117496807152,-4.586674748197735
1991-05-07,-1.7464452958705827,-1.011558109833972,-3.5093416144661354
1991-05-08,-0.36060557684121,-0.1294859514687099,-2.7598736895288614
1991-05-09,-1.9184111780088793,-1.9610265006385692,-1.3125665936872841
1991-05-10,-2.3141181657848344,-2.6928160919540227,-2.1406575512609987
1991-05-11,-3.23183588761175,-2.3422413793103445,-2.8299792718279306
1991-05-12,-1.4146800602547722,-1.1301724137931033,-1.0554294205156278
1991-05-13,-1.6520470424637084,-0.23916028097062636,-0.5651097731557504
1991-05-14,0.42802970869062956,0.534259259259259,0.5814119483468154
1991-05-15,-1.1208798576902017,-1.3464559386973187,-0.559034036773501
1991-05-16,-1.1965474670072365,-2.010153256704981,0.44319107421597853
1991-05-17,-0.4181547619047616,0.055842911877395096,0.7358503501606953
1991-05-18,0.5224717965091535,3.508189655172413,3.4095512274726847
1991-05-19,1.4434465566362107,4.334754150702427,5.49570782984576
1991-05-20,2.648795278795278,5.1295737547892735,5.702818555787904
1991-05-21,2.21839947089947,4.165943486590038,5.142359210606338
1991-05-22,1.9860692239858906,2.324819604086846,1.0586830768918893
1991-05-23,-0.054907407407406815,0.15999680715197995,-0.571340540047437
1991-05-24,-0.004439123031077408,-0.024008620689655036,-0.342331995377972
1991-05-25,0.9760956790123462,2.201899744572158,1.5626778872468525
1991-05-26,1.0868803418803414,4.490823754789273,4.167985414259361
1991-05-27,3.040281333183632,7.423224776500637,8.37031629467453
1991-05-28,4.413900748038678,8.233732439335887,10.070925165724015
1991-05-29,4.490037477954145,7.8119827586206885,10.392723752762066
1991-05-30,3.5767592592592585,6.6414383780332065,8.962864136714709
1991-05-31,2.5485046828437627,5.5214846743295025,6.137391037726287
1991-06-01,3.002174253481724,5.312793742017879,5.920546433132641
1991-06-02,1.8757847038019457,5.986495849297572,5.764295748950921
1991-06-03,2.954969053934572,5.549663154533844,4.187608556832694
1991-06-04,4.425159560533125,3.8915788633461035,-0.10469561515538553
1991-06-05,3.826834168385894,3.0317816091954017,0.8811838370937988
1991-06-06,1.3460901646246475,-1.4336893358876122,-3.0573066046341904
1991-06-07,-2.653162270360546,-5.23772190293742,-4.53830196233453
1991-06-08,-1.150875986508171,-3.519123563218391,-4.409901477832513
1991-06-09,-1.7852785145888594,-3.9829805236270746,-2.6500351213282247
1991-06-10,-1.1865974064249916,-1.5733747263273123,0.0026432220397734816
1991-06-11,-0.7083098372466194,0.12426245210727993,0.5525010642826736
1991-06-12,0.15222819857877448,2.1279901021711365,0.25396055058890316
1991-06-13,-0.15103327813097867,1.4323643039591318,-0.7669932494070432
1991-06-14,0.3084135404825057,2.5055130222587114,0.6602020616675797
1991-06-15,0.21744752267740738,2.5014957352672855,1.6784697135559203
1991-06-16,0.646794871794872,2.541799169859515,2.053075472845588
1991-06-17,1.5612407898614797,0.18518678160919455,2.839098704615946
1991-06-18,2.6654194911091476,4.466069033935412,4.745739929858703
1991-06-19,1.3167747322919734,0.930347906403941,1.9049027955158222
1991-06-20,0.7125575648276806,-2.805651455026455,-0.8442733990147782
1991-06-21,0.6279119358717068,-2.9701587301587304,-2.4473321474183547
1991-06-22,-1.3026169892261843,-3.5332902298850573,-3.73893313264003
1991-06-23,-1.6765030946065431,-4.879475574712643,-4.891301009548136
1991-06-24,-4.45527807250221,-4.302373426382047,-4.312759076810802
1991-06-25,-0.7207699675803129,-1.4349456075533666,-0.9326486954935235
1991-06-26,1.7193232799554645,4.579562807881773,3.1071081919357777
1991-06-27,2.7904332215251766,5.641832010582011,3.28924192665572
1991-06-28,0.32417105829462045,-2.394959063127166,-2.815236726874658
1991-06-29,-3.894699135474997,-5.846378968253969,-4.070991607370917
1991-06-30,-4.667120542292957,-4.170550766283525,-2.767242899714164
1991-07-01,-4.975298408488064,-4.1372405810983395,-2.0795593869731794
1991-07-02,-3.518418639683008,-1.8740740740740738,-1.2445803685458854
1991-07-03,-3.3146232439335876,-3.469247172048896,-2.9402431125706987
1991-07-04,-3.747428997141642,-7.795354406130268,-5.706592318919905
1991-07-05,-4.831465137140424,-4.940640394088669,-4.143952745849297
1991-07-06,-3.305926990208599,-3.084412059843095,-1.6473850574712643
1991-07-07,-0.6942135769721979,0.47438161375661414,-2.1943586936690394
1991-07-08,0.9266227036054623,2.7048794699872283,1.1384569421638384
1991-07-09,2.661406981694338,5.4027314814814815,4.350505838350666
1991-07-10,2.3614027245636446,1.1888227513227516,0.543424557562489
1991-07-11,-0.26993401447424353,-3.923450556467797,-4.425282338989236
1991-07-12,-2.946697682904579,-5.773905423280423,-5.349947546068235
1991-07-13,-3.729979778629204,-7.970899470899472,-7.66173964604999
1991-07-14,-4.1435000982414785,-5.982674010217113,-7.27454433497537
1991-07-15,-4.557869715427188,-2.704642857142858,-4.949092318919905
1991-07-16,-0.5300297999148572,-0.6367797847108188,-0.7172053457398282
1991-07-17,1.2943752660706698,4.706299375114029,4.0113802225871185
1991-07-18,2.610334184759471,5.232697728516694,4.548617496807151
1991-07-19,3.186548227209147,5.5987301587301594,0.36519521985039205
1991-07-20,2.177254150702426,5.963389664294836,5.164904670680532
1991-07-21,1.5800860431607555,5.98722199416165,3.665345283707353
1991-07-22,1.4182684120902505,2.070154282977559,-1.16671273490239
1991-07-23,-3.0966148208964306,-4.476273490239008,-1.6321583652618132
1991-07-24,-3.3523794319771327,-3.207154032110929,-2.6929524721766103
1991-07-25,-3.108705832269051,0.4148425241744209,-0.706457763181901
1991-07-26,-1.1628724989357166,3.09976395730706,3.1929054916985953
1991-07-27,0.525320045003952,3.872185162379128,4.8238095238095235
1991-07-28,1.1543750204669747,3.217802978471082,6.026716839992702
1991-07-29,1.119597215789745,3.3609247856230606,6.67880942244927
1991-07-30,1.9969291643860598,4.515560344827586,4.245119503740193
1991-07-31,1.7014850544304567,2.622949165298302,-2.052568874293012
1991-08-01,-2.2626140302864437,-6.687395320197044,-7.275506294471812
1991-08-02,-8.69438865731969,-5.829821428571428,-8.447007845283707
1991-08-03,-7.806621814753998,-5.1491830870279145,-6.455323846013503
1991-08-04,-3.1732570324524345,-2.84026683087028,-4.9688966429483665
1991-08-05,-0.6674772758106086,-0.4253108465608464,-2.1879666119321293
1991-08-06,1.2213913098395859,0.2304365079365076,-2.4887721218755705
1991-08-07,1.0358433329122994,-2.2130687830687834,-1.7407772304324025
1991-08-08,-0.8612217906614461,-1.2506845238095234,-0.9026596424010216
1991-08-09,0.9925143795115069,2.025238095238095,1.1618956394818463
1991-08-10,2.3504105090311986,-1.8658928571428572,-1.6753544061302679
1991-08-11,-1.611079182630907,-4.504166666666667,-2.531929392446634
1991-08-12,-3.212826506720186,-3.0989914021164022,-3.1992615398649877
1991-08-13,-1.3227126284741226,0.5002810846560846,1.1347879036672137
1991-08-14,1.0983463327859877,2.246960978835978,2.9581408502098157
1991-08-15,0.4695108860913451,1.2953191707717564,4.2784637839810244
1991-08-16,-1.658160007297939,0.24965619868637168,3.5012734902390084
1991-08-17,-1.4858955938697322,0.07616071428571436,2.8284884145228975
1991-08-18,-0.3443723773034127,0.9996428571428582,2.6564463601532564
1991-08-19,-1.2943019065863883,0.5099805008210181,3.2812087210363075
1991-08-20,-0.34254241926655676,1.597745279146142,4.727347199416165
1991-08-21,1.0926799397920082,3.579196428571429,4.991426290822842
1991-08-22,0.6647297482211284,2.8507440476190475,4.551718664477284
1991-08-23,1.393144499178981,2.250178571428571,4.768248038679073
1991-08-24,1.7760946907498625,2.4917857142857125,1.6251044517423838
1991-08-25,0.7127298850574709,2.7173214285714278,2.280929574895092
1991-08-26,1.8927032019704446,3.8424702380952374,3.733887976646597
1991-08-27,2.090714285714286,0.4062500000000009,0.3730405035577452
1991-08-28,1.9921613300492613,1.7061904761904754,1.4244854953475652
1991-08-29,1.9872707991242482,0.7669642857142862,2.386114760080277
1991-08-30,3.3260775862068965,3.360833333333334,4.487144225506294
1991-08-31,2.1536802134646975,0.868809523809523,-0.21860472541507076
1991-09-01,-1.3958093869731807,-1.9504876373626372,-0.8776358734213142
1991-09-02,-2.9025246305418713,-1.389127747252748,0.7284267368079631
1991-09-03,-2.241930760810071,-0.0021405677655681465,2.564698858683533
1991-09-04,-0.9513341543513961,-0.04626602564102544,2.5666004277402745
1991-09-05,0.09594622331691365,1.241130952380952,3.339976585781183
1991-09-06,0.5901226965882126,2.050302197802198,3.680807638508787
1991-09-07,-0.1718664477285179,1.285592948717948,1.1660869873705133
1991-09-08,-0.05388767256583312,-0.5988020241253005,0.021658861927060496
1991-09-09,-1.2124281609195418,-0.1280242673992671,0.8432969956820524
1991-09-10,-0.8118862889983577,1.9994528388278376,0.9518031482495091
1991-09-11,0.20791324575807302,2.578866758241759,2.3279952462040594
1991-09-12,1.375385194307609,2.9639468864468856,3.7138555413651195
1991-09-13,1.58256781001034,4.5116826923076925,5.914461523647347
1991-09-14,1.9701915708812259,4.347142857142857,2.609859514687101
1991-09-15,0.3599837316791336,-0.405472322218011,-1.3402462040584653
1991-09-16,1.972855090311987,2.9326327838827835,2.504820592349328
1991-09-17,3.504614121510674,5.653005952380951,4.185684941920575
1991-09-18,2.0633271756978657,1.113754578754579,0.18177481805834284
1991-09-19,-0.7829850848385324,-3.8757692307692317,-2.0715339860933724
1991-09-20,-2.0544471811713194,-0.29425137362637477,-0.5305806928987012
1991-09-21,0.09001163108921577,2.6577793040293045,3.1966815666240964
1991-09-22,1.0285664872590161,0.7912087912087924,0.09757769263516439
1991-09-23,0.2527606732348116,-4.707376373626374,-3.2101380019866608
1991-09-24,-1.7811371100164204,-3.0765224358974366,-2.0103814693182507
1991-09-25,-2.7813457854406134,-0.8645329670329684,-0.037003030671612355
1991-09-26,-0.7155220306513413,0.9639102564102555,1.6774733929331633
1991-09-27,0.09756127227391491,-0.4862866300366302,1.60997871434653
1991-09-28,-0.6654057197591694,-1.381904761904762,-1.2952057613168726
1991-09-29,-1.9091885604816634,-3.9655059523809517,-3.999000283808712
1991-09-30,-3.432132594417077,-8.389828296703298,-3.85555190658639
1991-10-01,-3.934327297330171,-4.170702917771884,-3.4956216931216932
1991-10-02,-4.314944505260596,-1.9512345269672848,-2.785427385513592
1991-10-03,-2.1285014899957435,-0.5291268788682579,-2.1257466703156354
1991-10-04,-1.607098753736685,0.021359890109890145,-1.199287640130552
1991-10-05,-2.4027006757610208,-0.520260989010989,-0.8424945265462505
1991-10-06,-0.29640725653656713,-3.8595970695970685,-3.040421912059843
1991-10-07,-4.849819586543726,-6.495205570291777,-4.44706486042693
1991-10-08,-6.00766283524904,-5.558700265251989,-3.7850921364714463
1991-10-09,-5.24590486833303,-5.27170424403183,-2.5423047801496077
1991-10-10,-2.9384168795232006,-3.429552387267904,-0.9880363984674333
1991-10-11,-2.3375034209085928,-1.5079100353669328,-0.21187171846175723
1991-10-12,-1.9752228151797115,-0.40969164456233464,1.4021902937420174
1991-10-13,-1.1864164140457245,1.4283211759504857,4.118231162196679
1991-10-14,1.453476327312534,6.009319186560566,6.5575159642401015
1991-10-15,4.826798637718178,7.875075154730326,5.545530012771391
1991-10-16,4.560333348537373,6.926167108753315,0.8088825031928467
1991-10-17,1.7413977072310391,-1.1346960654288236,-2.6918901660280965
1991-10-18,-1.5030636136957973,-2.4276845711759494,-1.980641762452108
1991-10-19,-0.7270678252143773,0.7591478779840841,-0.20459131545338297
1991-10-20,0.890252147278011,1.77373563218391,0.4835422368180985
1991-10-21,1.0427560360031614,2.4271905393457116,3.515054278416348
1991-10-22,2.219462461229702,4.324609858532272,4.884904214559388
1991-10-23,2.3414935628441373,5.101584880636605,2.61191570881226
1991-10-24,1.0273953962172353,0.6727586206896561,-0.7091443167305231
1991-10-25,0.4763399728198567,1.388738947833776,1.087447546068235
1991-10-26,1.5915125971304136,2.5953326702033594,1.6257161101988684
1991-10-27,0.9127639362553156,3.4525685234305925,1.1101094690749862
1991-10-28,1.5391132244724215,1.931409151193634,-0.33358237547892755
1991-10-29,1.429023181480078,1.9253591954022973,0.4661197774128796
1991-10-30,1.9861085264246185,-0.26668103448275904,-0.5719106914796568
1991-10-31,-0.3222189475063028,-1.172667992926614,-1.0219389709906954
1991-11-01,-3.223043240284619,-3.075816755083997,-1.3476081007115495
1991-11-02,-2.1599724806908704,-3.2052530946065447,-2.2492072614486407
1991-11-03,-1.425712864721487,-1.9404597701149418,-0.9321629264732718
1991-11-04,-1.2365497476129648,-0.6584493810786913,1.024284345922277
1991-11-05,-0.7770107048124277,0.8104431918656054,1.458642127349023
1991-11-06,0.18583272517180482,2.0047745358090188,1.3375346652070792
1991-11-07,0.6340727817308279,-0.7774292661361626,-0.2495233534026641
1991-11-08,0.6721306178921124,-2.0480658709106976,-2.253393541324576
1991-11-09,0.19959009913032943,-1.9355260831122907,-2.396320014595877
1991-11-10,-0.7096406467096118,-0.992600574712645,-1.1598777595329315
1991-11-11,-0.20654761904761898,0.13964854111405955,-1.5071524356869186
1991-11-12,-0.7258266435565286,-1.6360355879752424,-4.1382544243751145
1991-11-13,-0.6501621510673227,-1.712551945181255,-3.014878671775224
1991-11-14,-1.4957204433497548,-2.995338827838829,-2.6999425287356327
1991-11-15,-0.6674192665571977,-1.0057570733863814,-2.282325761722313
1991-11-16,-0.17014504652435747,-1.6815240937223699,-2.065328863346105
1991-11-17,0.07917198808003313,-0.9463317860300613,-0.5630988870644045
1991-11-18,0.8159893267651898,0.6662522104332442,0.38117861704068506
1991-11-19,1.1381202487380648,-0.12124336870026431,-0.595268655354863
1991-11-20,-0.21029282977558772,-1.9742572944297079,-0.7482785987958391
1991-11-21,-1.10044061302682,0.22515229885057497,1.0476290822842549
1991-11-22,-0.19309622635772014,1.5214434129089298,2.9390033752964793
1991-11-23,1.162476433740802,2.218495800176834,4.7311357416529844
1991-11-24,2.3732865048957,3.211222369584438,2.381667122787812
1991-11-25,2.051754926108375,3.5065274093722367,-0.47528963692756715
1991-11-26,1.0024632822477628,-0.6671175950486274,-1.7292642765918638
1991-11-27,-0.6638635741652982,-2.594188770999116,-2.2905943258529455
1991-11-28,-0.21567255062944746,1.1335974801061015,1.05442984856778
1991-11-29,1.0930004409171061,1.8845689655172402,1.4093144499178984
1991-11-30,1.4583660980356388,-0.2507239168877078,0.1473937237730346
1991-12-01,-0.46954022988505706,-0.6703790893015027,0.366127987593504
1991-12-02,-1.6081848659003832,0.4623740053050396,1.0533949096880129
1991-12-03,-1.5420902511707115,0.3603492484526978,0.3880952380952386
1991-12-04,0.0042569786535301786,1.9193733421750672,2.230169220945084
1991-12-05,0.8439347290640408,3.443861626878869,1.7613902572523257
1991-12-06,1.1156343124733936,3.0681321839080455,2.882620415982484
1991-12-07,-0.06909003831417532,-0.6639113616268792,1.5980509943440984
1991-12-08,0.8349027409372235,0.42092175066312976,1.503577358146324
1991-12-09,0.46779374201787977,1.8393357648099036,1.9921437693851491
1991-12-10,0.8340166028097057,1.003218390804597,0.6055455208903493
1991-12-11,-0.16752447850149052,2.4100402298850563,0.6320926838168204
1991-12-12,-0.40914963814389144,-0.40759482758620624,-0.09629629629629714
1991-12-13,0.9218390804597713,0.7789577807250216,0.6162114577631814
1991-12-14,0.6063026819923376,0.8512024756852332,-0.9810317460317451
1991-12-15,0.366992337164751,-1.096391467727674,-0.99433908045977
1991-12-16,1.5441209025117075,0.6705371352785141,0.6017095420543686
1991-12-17,0.9151575138356739,0.9832802829354543,1.4191972267834327
1991-12-18,1.049960621541081,1.7243534482758616,2.3033287721218763
1991-12-19,0.4778597275436347,1.972973032714413,2.683465608465608
1991-12-20,-1.1248478075776926,-0.7364931476569412,0.6181431814956717
1991-12-21,0.8991563513115247,2.4272546419098138,3.0829629629629633
1991-12-22,1.8977687255273452,2.7767230327144112,2.814342171947536
1991-12-23,1.2592960530316837,1.114439655172414,1.5842007743923443
1991-12-24,0.2866710758377433,-0.20390473032714596,1.1041109692067548
1991-12-25,0.9689974457215834,-0.034902740937222454,0.4219544791096518
1991-12-26,0.23798957002980006,-3.6612942086648967,-4.085927294289364
1991-12-27,-1.6526926351639002,-5.089712643678162,-3.9933392629082283
1991-12-28,-2.1814750957854407,-3.6818045977011495,-2.8099343185550087
1991-12-29,-0.9063881520778067,-1.6515705128205127,-1.3497751322751321
1991-12-30,0.16195189442315855,0.012728779840847082,0.020213008575077476
1991-12-31,1.46296425530621,1.4886693191865605,1.7523538385128414
1992-01-01,0.13877926777351962,2.165472222222224,0.9345530012771397
1992-01-02,-0.06974806908714964,1.0376704980842923,0.07293594655663564
1992-01-03,0.532324393358874,0.9531136653895276,-1.2657244217397465
1992-01-04,0.8350496411846979,-2.3361752873563235,-2.4753043848446143
1992-01-05,-0.8266847594721156,-2.9358132183908054,-2.714289768695898
1992-01-06,-1.5225200693304135,-2.8725118135376775,-2.514367816091953
1992-01-07,-1.4831713343063917,-0.16427522349936297,-1.1366226763161633
1992-01-08,-1.6080678708264902,-2.2981449553001285,-0.013014048531289686
1992-01-09,-1.6054987684729067,-1.2414674329501887,0.20902085994040023
1992-01-10,-1.209753846621662,0.6672713920817364,1.2098424861643247
1992-01-11,-0.5605138204707151,0.8899016602809713,-0.6124698453242523
1992-01-12,-0.8708982545764167,-1.1706337803320563,-2.790914573577409
1992-01-13,0.30348111658456506,-1.2729901021711365,-1.4456279267773517
1992-01-14,0.5580684906834309,-0.2831111111111113,-0.03500496665247689
1992-01-15,0.15726608587240892,-2.170641123882504,-4.847170427132113
1992-01-16,-2.463168217478563,-5.654617816091952,-6.5297360578969785
1992-01-17,-1.1241946128584057,-2.1252005108556835,-3.3183858379452253
1992-01-18,-0.8568212391057225,-0.12781864623243866,-0.84069462182489
1992-01-19,-0.10356960408684539,1.2123681353767575,0.780121012448599
1992-01-20,-0.6045576081007127,1.1731210089399715,2.3303123533200174
1992-01-21,-0.17049014310508662,1.1874054916985957,1.708958254389289
1992-01-22,-0.7776958338596268,-1.906633461047253,-0.0787242291552638
1992-01-23,-1.2318215958158476,-5.515223499361429,-2.3758134394341286
1992-01-24,-1.073880520820176,-3.9288068326947636,-1.5607397583259643
1992-01-25,-0.08536542905795724,-1.4179313537675604,-0.6666263876608708
1992-01-26,0.37131758194976544,0.24097701149425355,0.028960570081259678
1992-01-27,1.073287703675635,0.24243374840357657,1.003477081666737
1992-01-28,1.9380896126011067,0.9126512611749691,1.3676825888032786
1992-01-29,1.1669891443167295,1.1505328065134108,0.9558149130562918
1992-01-30,0.391777276044517,0.3726213282247768,0.6990333038608902
1992-01-31,-0.061124478969307595,0.1352950191570894,0.927726692209452
1992-02-01,-1.2645067049808418,-0.02147349936142895,0.5333616128443713
1992-02-02,-0.6016123882503178,0.5537436143039596,1.0804273855135926
1992-02-03,-1.0911996746335835,0.7310169220945095,0.848300492610837
1992-02-04,-0.9121442255062959,-0.5691538952745843,-0.9039069816943383
1992-02-05,-0.7399514230979746,-0.5356880587484047,0.21866903849662597
1992-02-06,-0.08808292282430173,0.28819284802043565,0.9638825031928475
1992-02-07,-0.028727954144622234,0.664466794380588,1.2509327677431128
