Nome: JACAREZINHO
Codigo Estacao: 83769
Latitude: -23.15
Longitude: -49.97
Altitude: 470
Situacao: Desativada
Data Inicial: 1990-01-01
Data Final: 1995-12-30
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
1990-04-17;1.9;1.6;4.2;25.3;20.6;14.7;91.5;74;.3;
1990-04-18;.1;0;4.8;24;17.9;10.7;85.5;84;.7;
1990-04-19;3.3;.1;3.7;21.1;18.2;14.7;84.5;78;1.2;
1990-04-20;1.9;.7;0;27.1;21.2;15.5;83.8;65;1;
1990-04-21;2;0;8.2;26.1;21.3;14.2;81;74;.7;
1990-04-22;1.4;7.6;0;29.9;23.3;17.4;76.3;63;.3;
1990-04-23;7.5;null;0;31;22.5;12.5;73;53;.7;
1990-04-24;3.2;5.2;0;31.3;23.3;16.9;78;53;0;
1990-04-25;2.8;null;0;31.9;23.4;17.2;74.8;49;.3;
1990-04-26;3;null;0;30.9;23.1;16.9;76.8;58;.3;
1990-04-27;3.2;null;0;31.2;23.4;16.6;70;48;.3;
1990-04-28;3.1;null;0;31.2;23.3;16.6;73;49;.3;
1990-04-29;3.8;null;0;26.9;20.5;14.2;91.5;76;.4;
1990-04-30;.6;null;28.5;26.3;17.7;9.7;69.3;38;.7;
1990-05-01;3.1;null;0;25.2;18.5;12.6;78;53;.3;
1990-05-02;2.2;null;3.8;21.9;17.1;11.4;87.8;75;.3;
1990-05-03;1;null;0;25.3;18.2;12.7;80;54;.3;
1990-05-04;2;null;0;25.1;18.1;11.7;73;55;.3;
1990-05-05;2.7;null;0;24.9;18.3;11.8;79.8;61;.7;
1990-05-06;2.2;null;1.6;28.1;19.8;13.6;82.8;58;.3;
1990-05-07;1.9;null;0;27.8;19;9.2;86.3;67;.3;
1990-05-08;1.6;null;0;26.7;19.4;10.2;77.3;62;.3;
1990-05-09;2.5;null;0;28.3;19.6;8.7;75;54;.3;
1990-05-10;2.7;null;0;26.7;19.9;11.8;89.8;80;.7;
1990-05-11;1.5;null;17.5;26.1;18.9;12.2;86.5;63;0;
1990-05-12;1.8;null;0;23.9;17.9;15.2;77.5;61;1;
1990-05-13;2.8;null;0;26.1;16.2;6.5;81.5;59;.7;
1990-05-14;2.2;null;0;26.2;18.3;11.7;88;62;0;
1990-05-15;1.4;null;3.2;21;17.6;12.5;97;93;0;
1990-05-16;.2;null;5.2;22.9;19;13.2;96.3;91;.3;
1990-05-17;.8;null;1.8;25;17.7;10.9;92.3;95;1.3;
1990-05-18;1;null;15.2;16.6;9.8;3.3;70;47;1.7;
1990-05-19;3.5;null;0;19.9;10.9;2.8;82;53;.7;
1990-05-20;2.1;null;0;23;14;6.7;81;57;0;
1990-05-21;1.7;null;0;23.3;15.2;13.1;75.5;47;.7;
1990-05-22;7.4;null;0;17.6;9;5.2;69.8;41;.3;
1990-05-23;2.7;null;0;23.1;10.6;2.7;87.5;79;.3;
1990-05-24;2;null;0;25.3;12.6;4.7;80;42;.3;
1990-05-25;2.6;null;0;27.2;14.9;7.2;78.5;44;.3;
1990-05-26;2.4;null;0;27.4;16;8.2;80;45;.3;
1990-05-27;2.5;null;0;29;17.9;10.3;80;45;.3;
1990-05-28;3;null;0;28.9;19.6;12;76.3;48;.3;
1990-05-29;3.2;null;0;28.5;19.9;13.6;67.8;41;.3;
1990-05-30;3.5;null;0;28.9;20.6;14;71;50;.3;
1990-05-31;3.5;null;0;27.8;20.5;13.3;76;57;.3;
1990-06-01;3;null;0;26.7;19.3;11.4;82;58;.7;
1990-06-02;2.4;null;0;28.3;19.8;11.7;76.5;49;.7;
1990-06-03;3.1;null;0;26.8;18.9;11.5;79;56;.7;
1990-06-04;2.4;null;0;28.7;19.1;8.2;74.8;50;.3;
1990-06-05;3.1;null;0;28.5;19.4;8.6;70.8;48;.7;
1990-06-06;4;null;0;26;19.2;11.2;86.3;69;1;
1990-06-07;0;null;0;23.6;17.4;10.2;88.8;74;1.3;
1990-06-08;1.6;null;0;26.7;17.3;7.2;86.5;63;.3;
1990-06-09;1.7;null;0;28.8;18.6;8.7;81;52;.7;
1990-06-10;2.2;null;0;28;18.2;8.7;79.3;51;.3;
1990-06-11;3.5;null;0;19.6;14.4;7.7;58.5;33;2;
1990-06-12;3;null;0;24.1;15.9;5.2;71.8;54;.7;
1990-06-13;2.8;null;0;25.7;17.1;7.2;82;56;.3;
1990-06-14;2;null;0;25.3;15.6;7.7;95.3;86;.3;
1990-06-15;1;null;8.8;19.3;12.7;6.3;89;72;.3;
1990-06-16;1;null;0;21.1;12.8;6.2;85;62;0;
1990-06-17;2.2;null;0;21.2;13;6.3;76.8;55;.3;
1990-06-18;2;null;0;22.1;12.8;5.7;81.8;55;0;
1990-06-19;1.5;null;0;23.1;null;8;null;66;1;
1990-06-20;1.1;null;null;27.3;17.2;11.4;83.5;45;.7;
1990-06-21;2.8;null;9;27.3;14.5;9.7;78;64;1;
1990-06-22;1.4;null;0;17.4;8.8;4.7;88.3;56;.3;
1990-06-23;1.2;null;0;23.1;11.1;2.6;81.8;45;0;
1990-06-24;1.7;null;0;27.2;15.3;6.2;76;43;1;
1990-06-25;1.7;null;0;18.6;14.7;10.5;89;81;0;
1990-06-26;1;null;0;22.3;15;11;87.8;71;0;
1990-06-27;1.2;null;0;20.3;14.9;13.2;87.3;64;1;
1990-06-28;1.5;null;0;25.1;15.8;11.2;75.3;46;.7;
1990-06-29;1.9;null;0;25.3;15.4;10.2;78.8;47;0;
1990-06-30;1.8;null;0;21.9;15;10.3;83.8;68;.7;
1990-07-01;1.4;null;0;23.6;15.9;10.5;84.5;60;.7;
1990-07-02;.8;null;0;26.5;17.4;12.2;80.3;54;0;
1990-07-03;1;null;0;27.7;19.4;15.3;78.3;50;0;
1990-07-04;.6;null;0;26.2;18;13.2;83.8;58;.3;
1990-07-05;.8;null;0;21.9;13.2;8.2;86.3;54;0;
1990-07-06;.7;null;0;23.1;14;7.3;83.3;52;0;
1990-07-07;.5;null;0;23.1;15.1;9.2;79.5;53;1;
1990-07-08;.6;null;0;25.6;17;11.4;74;48;.3;
1990-07-09;2.6;null;0;22;16.1;12.7;90.5;77;0;
1990-07-10;1.1;null;8;19.2;16.3;14.5;93;81;0;
1990-07-11;.9;null;0;21.3;14.4;10.2;80.5;59;1.3;
1990-07-12;2.2;null;0;20.4;14.4;8.7;78.5;73;1.7;
1990-07-13;3.7;null;0;22.1;15.4;10.2;65.3;39;1.7;
1990-07-14;4.4;null;0;23.6;17.6;12.4;62.5;50;.3;
1990-07-15;2.8;null;0;20.3;16;11.2;90.3;71;.3;
1990-07-16;.7;null;21.9;18.8;17.1;15.5;96.5;95;.3;
1990-07-17;.2;null;48.9;26.1;18.9;15.3;87;67;.3;
1990-07-18;1.4;null;11.4;26.7;19.7;15.4;89.5;71;.3;
1990-07-19;1;null;8.1;25.5;19.8;16.2;87.8;71;.3;
1990-07-20;1.6;null;0;21;16;14.4;92.8;89;.3;
1990-07-21;.7;null;2.4;14.7;11.7;10.5;98.3;92;0;
1990-07-22;.5;null;7.9;14.1;11.3;9.7;80.8;72;1.3;
1990-07-23;1.8;null;0;14.2;12;8.5;90;79;1;
1990-07-24;.7;null;2.9;24.1;16.9;11;85;71;0;
1990-07-25;1.5;null;1.2;26.1;17.6;13.4;85;56;.3;
1990-07-26;2;null;0;28.2;17.7;11.2;81.5;51;0;
1990-07-27;2.2;null;.3;20.6;14;11;93.5;88;0;
1990-07-28;1.3;null;12;16.6;8;2.5;64.5;31;.7;
1990-07-29;3.1;null;0;18.4;7.8;.5;67.5;16;.3;
1990-07-30;3.9;null;0;18.4;9.6;3.2;43;23;1;
1990-07-31;5.5;null;0;17.6;11;6.3;59.5;34;2;
1990-08-01;3.1;null;0;20.4;13.3;6.7;64;43;1.7;
1990-08-02;3.5;null;0;24.4;14.4;8.2;70.5;40;.3;
1990-08-03;2.6;null;0;26.2;16.2;10;73.3;45;0;
1990-08-04;2.4;null;0;28.4;18.6;10.5;62.8;39;0;
1990-08-05;3.9;null;0;23.5;17;11.4;64;44;1.7;
1990-08-06;4.2;null;0;24.6;17.7;12.5;61.8;46;1.7;
1990-08-07;4.9;null;0;25.9;17.5;11.2;65.8;46;.7;
1990-08-08;3.5;null;0;27.7;18.7;11.7;65.3;41;0;
1990-08-09;3.9;null;0;28.3;18.9;12.4;71.5;42;0;
1990-08-10;4.2;null;0;28.1;19.2;13.4;61;34;.7;
1990-08-11;5.2;null;0;27;16.6;11.4;69;39;.3;
1990-08-12;3.1;null;0;28.8;16.7;8.7;76;39;0;
1990-08-13;3.5;null;0;29.5;18.4;9.8;59.3;35;0;
1990-08-14;4.4;null;0;30.3;18.8;10;55.8;31;.3;
1990-08-15;4.6;null;0;31.2;20.1;10.4;60.5;34;.3;
1990-08-16;6.4;null;0;22.1;18;15.1;90.5;63;0;
1990-08-17;.9;null;22.7;25.1;19.5;17.1;86.3;76;.3;
1990-08-18;1.5;null;4.1;22;18.4;15.4;89.3;75;.3;
1990-08-19;.9;null;13.2;27.9;20.5;15.7;96;92;.3;
1990-08-20;1.3;null;29.8;26.1;20.9;17.2;87;77;.3;
1990-08-21;1.3;null;3;24.3;18.5;16.2;70.3;59;1;
1990-08-22;3.7;null;0;23.1;16.6;13.3;70.3;60;1.3;
1990-08-23;4.4;null;0;21.6;15.8;13;65.5;52;1;
1990-08-24;4.5;null;0;21.5;16;12.5;71.8;59;2;
1990-08-25;3.8;null;0;23.3;16.8;12.5;79.5;59;1;
1990-08-26;2;null;3.2;28.3;20.3;13.2;70.8;49;.7;
1990-08-27;3.6;null;13.8;22.1;17.8;15.9;96.5;70;0;
1990-08-28;.1;null;16.4;21.6;16.5;14.1;77.3;74;.3;
1990-08-29;2.9;null;0;24.6;15.3;8.7;66.5;52;1.3;
1990-08-30;2.7;null;0;25.1;17.2;13.7;78.3;55;0;
1990-08-31;2.1;null;0;27.8;19.1;13.7;83.3;70;.3;
1990-09-01;2.3;null;4.5;19.7;17;14.7;92.5;84;.3;
1990-09-02;.6;null;3.2;25.2;18.9;14.7;74.3;59;.7;
1990-09-03;2.9;null;0;25.3;17.6;12.7;75.3;58;1.7;
1990-09-04;4;null;0;26.3;19.3;12.2;69.5;58;.7;
1990-09-05;3.9;null;0;24.3;18.6;15.6;80.5;55;0;
1990-09-06;1.1;null;10.3;25.5;19.4;14.7;78.8;65;.7;
1990-09-07;3.4;null;0;19.3;17.2;16;93;79;.7;
1990-09-08;1.2;null;5.4;22.8;17.6;15.2;87.5;76;.3;
1990-09-09;.6;null;0;26.7;15.9;7.7;73;36;.7;
1990-09-10;4.1;null;0;29.5;19.3;9.2;66;38;0;
1990-09-11;4.8;null;0;33.5;21;9.2;57;26;.3;
1990-09-12;6.4;null;0;24.7;20.1;16.4;78;63;.7;
1990-09-13;1.6;null;38;19.2;13.1;10.3;93;83;1.3;
1990-09-14;1.5;null;1;17.3;12.3;8.7;80;65;.7;
1990-09-15;1.6;null;0;20;12.4;6.2;65.3;31;.3;
1990-09-16;3.1;null;0;25;14.9;4.7;53.3;37;.7;
1990-09-17;3.5;null;0;27.7;17.8;9.7;57.5;37;.3;
1990-09-18;4.2;null;0;31.9;20.7;11.7;67.3;48;0;
1990-09-19;4;null;0;33.7;23.3;13;55.3;28;.3;
1990-09-20;8.7;null;0;34.5;24.6;15.6;50.5;24;.3;
1990-09-21;2.1;null;0;31.8;23.8;16.5;59.8;40;.7;
1990-09-22;4.7;null;1.2;24.3;19.3;16.6;90;65;.3;
1990-09-23;1.4;null;27.4;24.7;20.9;16.2;78;73;.7;
1990-09-24;2.2;null;0;20.5;16.1;13.7;72.8;63;.7;
1990-09-25;3.4;null;0;21.7;14.6;9.7;61.8;44;1;
1990-09-26;4.9;null;0;25.1;17.2;9.2;61;38;.7;
1990-09-27;5;null;0;27.4;19.8;12.1;60.3;44;.3;
1990-09-28;6.7;null;0;26.1;19.3;12.8;73.3;59;1.3;
1990-09-29;3.6;null;5.6;18.5;16.6;14.6;95;87;.7;
1990-09-30;1;null;3.4;19.3;17.8;15.5;98.3;94;.3;
1990-10-01;.1;null;32.6;22.2;17.6;11.6;95;91;0;
1990-10-02;.5;null;17.4;28.5;21;14.1;76.3;55;0;
1990-10-03;2.5;null;0;29.1;22.3;16.7;73.3;58;1;
1990-10-04;3.8;null;0;31.3;22.5;16.4;71.5;28;.7;
1990-10-05;3.5;null;0;32.3;25;19.7;69;51;.3;
1990-10-06;5;null;0;32.3;25.1;19.4;63.3;42;.7;
1990-10-07;3.4;null;0;33.7;26;18.4;51;36;.3;
1990-10-08;5.6;null;0;34.1;26.2;16.7;52;35;.3;
1990-10-09;5.2;null;0;35.1;27.8;25.3;59.3;38;.3;
1990-10-10;4.7;null;0;35.9;28.3;19.7;59.3;49;.3;
1990-10-11;5.1;null;0;36.4;30.8;20.8;43.5;39;0;
1990-10-12;3.6;null;0;34.2;23.4;14.9;83.5;33;.3;
1990-10-13;2.6;null;43.1;31.3;25.1;19.2;75;64;.3;
1990-10-14;3;null;0;34.7;27.4;18.1;59.8;46;.3;
1990-10-15;4;null;10.2;29.3;22;19.2;81.8;60;1;
1990-10-16;2.7;null;.8;21.4;17.5;15.7;79.8;75;2;
1990-10-17;2.6;null;1.4;25.1;18.9;15.4;85.5;72;1.7;
1990-10-18;2.6;null;0;27.1;21.3;17.6;88;75;.3;
1990-10-19;1.7;null;13.1;27.7;22.4;18.7;89;73;0;
1990-10-20;1.6;null;1;30.9;25;20.6;66.8;57;.3;
1990-10-21;3.4;10.1;0;27.7;23.1;16.7;66.8;58;1.3;
1990-10-22;4.2;11.4;0;26.6;19.7;16.2;62;50;1.7;
1990-10-23;4.5;11.5;0;27.7;19;13.2;67.5;46;1;
1990-10-24;4.3;10;0;29.3;21.1;15.4;62.3;58;1;
1990-10-25;4.7;9.8;0;27.7;21.4;16.6;68.3;56;1.7;
1990-10-26;5;6.1;0;28.1;22.5;17.2;63.3;53;1.7;
1990-10-27;5;11;0;31.1;24.1;17.1;64;52;1;
1990-10-28;4.6;10.2;0;32.8;24.2;16.7;61.8;41;.7;
1990-10-29;4.7;8.8;0;34.1;25.9;18.2;61;42;0;
1990-10-30;5.1;7.8;0;34.5;24.9;19.3;76;51;.3;
1990-10-31;4.4;3.3;6.6;32.9;25.8;20.7;78.3;76;1;
1990-11-01;2.4;3.8;2.4;32.1;24.7;21.1;84.8;72;.3;
1990-11-02;1.9;2.4;4.7;29.5;24;19.2;72.3;33;1.3;
1990-11-03;2.5;6.7;0;32.5;25.7;20.1;74;56;.3;
1990-11-04;3;1.2;0;27.9;23.5;20.6;89;75;.3;
1990-11-05;1.1;0;44.5;32.1;21.8;19.2;67.8;32;.7;
1990-11-06;2;0;3.9;23.6;20.3;17.4;76;70;1.7;
1990-11-07;2.7;1.1;0;31;23.7;18.7;85.8;71;.7;
1990-11-08;1.7;1.5;32.8;31.2;25.5;22.2;74.8;61;.7;
1990-11-09;3.2;6.5;0;33;26.5;20.8;62;54;1;
1990-11-10;4.8;11;0;33.1;26.4;20.7;76.8;58;.3;
1990-11-11;4.8;9.1;0;32.9;25.3;18.2;69.3;56;.7;
1990-11-12;4;6.1;0;34.5;26.3;20.4;75.3;67;.7;
1990-11-13;3.3;9.6;0;36.8;28.9;21.2;57.8;49;1.3;
1990-11-14;4.9;10.2;0;36.4;26.1;20.3;78.5;59;1;
1990-11-15;4.4;10.8;25;36.5;27.4;15.7;71.3;52;0;
1990-11-16;4.8;7.2;0;33.5;26.5;22.1;78.5;60;1;
1990-11-17;4.5;8;58.9;30.8;25.7;20.2;71;61;1.3;
1990-11-18;3.8;1.8;9.3;27.3;23.4;20.2;84.3;74;0;
1990-11-19;1.3;8.3;1.2;33.4;25.3;20.2;73.8;55;.3;
1990-11-20;4;10;0;34;26.8;21.6;72.5;58;1;
1990-11-21;4.5;8.9;0;32.7;24.7;20.6;81;61;.7;
1990-11-22;3.4;7.5;11;32.4;25.4;20.5;72.8;58;.7;
1990-11-23;4.4;1.1;0;27.3;22.8;20.7;80.3;72;.7;
1990-11-24;2.8;6;0;30.3;24;18.2;73.8;59;0;
1990-11-25;2.9;9.2;0;32.1;24.6;19.2;71.5;59;.3;
1990-11-26;3.7;7.4;0;32.3;23.9;18.4;79.3;66;.7;
1990-11-27;3.2;5.8;3.2;30.7;23.5;19.2;75;59;0;
1990-11-28;5.3;11.7;0;29.7;22.9;17.2;67.3;57;.7;
1990-11-29;4.5;11.5;0;30.9;23.7;17.7;60;57;.3;
1990-11-30;4.1;11.8;0;33.2;25;17.3;63.8;50;.3;
1990-12-01;5.6;10.4;0;34.7;25.5;17.7;56.5;46;1;
1990-12-02;7.2;6.9;0;34.5;26;20.2;74.5;57;1;
1990-12-03;4.4;.1;0;25.4;22.1;20.6;91.5;82;2;
1990-12-04;1;.7;17.6;29.1;23.5;20.5;78.3;71;.7;
1990-12-05;3;7.7;0;33.8;25.9;21;70.8;62;.3;
1990-12-06;3.4;7.6;.5;34.5;25;20.2;79.3;58;1;
1990-12-07;5.1;1.4;25.2;33.7;25.1;20.7;86;75;0;
1990-12-08;2.4;3.6;0;26.7;22.3;20.2;74.8;70;1.7;
1990-12-09;6.4;1.7;0;26.7;21.7;16.8;80.5;73;1.3;
1990-12-10;2.3;.8;2.2;27.2;22.3;18.5;91.8;86;.7;
1990-12-11;.9;2.2;40.7;29.1;23.8;20.6;89.8;71;1;
1990-12-12;.5;4.5;.4;31.1;24;18.7;94;87;0;
1990-12-13;2.5;1.6;14;29.3;24;22;78.8;42;1.3;
1990-12-14;.9;0;9.9;26.7;21.8;19.7;87.5;91;1.3;
1990-12-15;.3;4.9;0;29.1;23.1;16.7;79.3;77;.7;
1990-12-16;1.2;10.3;0;32.5;26.1;18.7;70.3;60;.3;
1990-12-17;1;12;0;32.9;24.6;18.2;58;38;.7;
1990-12-18;5.6;6.4;0;33.7;25.3;18.2;65.8;59;.3;
1990-12-19;4.2;9.2;0;33.2;23.9;19.7;82.3;58;.3;
1990-12-20;3.4;10.7;19.1;30.7;24.5;19.2;84;62;.3;
